aprobacion_presidencial,tendencia,word,n
Desaprueba,Centro Derecha / Derecha,derecha,2.48799
Desaprueba,Ninguno / Independiente,contrario,2.48655
Desaprueba,Centro Izquierda / Izquierda,pienso,2.48643
Desaprueba,Ninguno / Independiente,años,2.48621
Desaprueba,Centro Izquierda / Izquierda,esperaba,2.48568
Desaprueba,Centro Izquierda / Izquierda,representa,2.48562
Desaprueba,Centro,piñera,2.47852
Desaprueba,Centro Izquierda / Izquierda,credibilidad,2.47785
Desaprueba,Centro Izquierda / Izquierda,mandando,2.46926
Desaprueba,Centro Izquierda / Izquierda,condiciones,2.46882
Desaprueba,Centro Izquierda / Izquierda,unico,2.4682
Desaprueba,Centro Izquierda / Izquierda,agrada,2.46731
Desaprueba,Centro Izquierda / Izquierda,sube,2.4653
Desaprueba,Centro Izquierda / Izquierda,netamente,2.463
Desaprueba,Ninguno / Independiente,respeto,2.45864
Desaprueba,Ninguno / Independiente,invertir,2.45744
Desaprueba,Centro Izquierda / Izquierda,propuesta,2.4562
Desaprueba,Centro,estudios,2.45517
Desaprueba,Centro Izquierda / Izquierda,actual,2.44285
Desaprueba,Centro,cae,2.44267
Desaprueba,Ninguno / Independiente,mujeres,2.4424
Desaprueba,Centro Izquierda / Izquierda,robo,2.43863
Desaprueba,Centro Izquierda / Izquierda,llamamos,2.43768
Desaprueba,Centro Izquierda / Izquierda,mejores,2.43626
Desaprueba,Centro Izquierda / Izquierda,posicion,2.43606
Desaprueba,Centro Izquierda / Izquierda,incumplidas,2.42881
Desaprueba,Ninguno / Independiente,humilde,2.42767
Desaprueba,Centro Derecha / Derecha,independiente,2.4043
Desaprueba,Ninguno / Independiente,estudiar,2.40162
Desaprueba,Centro Derecha / Derecha,empresariado,2.39554
Desaprueba,Centro Izquierda / Izquierda,trabajador,2.37707
Desaprueba,Centro Izquierda / Izquierda,ultimos,2.3714
Desaprueba,Centro Izquierda / Izquierda,privado,2.36622
Desaprueba,Ninguno / Independiente,tantas,2.36228
Desaprueba,Centro,anteriores,2.35977
Desaprueba,Centro Izquierda / Izquierda,terminos,2.35417
Desaprueba,Centro Derecha / Derecha,aumento,2.34667
Desaprueba,Centro Izquierda / Izquierda,preocupacion,2.34664
Desaprueba,Ninguno / Independiente,cumplir,2.343
Desaprueba,Centro Izquierda / Izquierda,comunicar,2.33958
Desaprueba,Centro,solucionarlos,2.33871
Desaprueba,Centro Izquierda / Izquierda,harta,2.33262
Desaprueba,Centro Izquierda / Izquierda,region,2.32383
Desaprueba,Ninguno / Independiente,sacar,2.3219
Desaprueba,Centro Izquierda / Izquierda,comun,2.31837
Desaprueba,Centro Izquierda / Izquierda,malas,2.31565
Desaprueba,Ninguno / Independiente,parecio,2.315
Desaprueba,Centro Izquierda / Izquierda,retroceso,2.31342
Desaprueba,Centro Izquierda / Izquierda,ve,2.31234
Desaprueba,Centro Izquierda / Izquierda,contrario,2.30782
Desaprueba,Centro,quintero,2.3052
Desaprueba,Centro Izquierda / Izquierda,lenta,2.3049
Desaprueba,Centro,supone,2.27828
Desaprueba,Centro,considero,2.27521
Desaprueba,Centro Izquierda / Izquierda,aumentar,2.27305
Desaprueba,Centro,dando,2.27094
Desaprueba,Centro Izquierda / Izquierda,hijos,2.26734
Desaprueba,Centro Izquierda / Izquierda,pensionado,2.26734
Desaprueba,Centro Derecha / Derecha,personas,2.24922
Desaprueba,Centro Izquierda / Izquierda,trate,2.24801
Desaprueba,Centro Izquierda / Izquierda,vision,2.2457
Desaprueba,Centro Izquierda / Izquierda,opinion,2.24299
Desaprueba,Centro,discurso,2.24036
Desaprueba,Centro Derecha / Derecha,ministro,2.23346
Desaprueba,Centro Izquierda / Izquierda,mentiras,2.22657
Desaprueba,Centro Derecha / Derecha,mano,2.22477
Desaprueba,Centro,cumple,2.21723
Desaprueba,Ninguno / Independiente,pucha,2.21116
Desaprueba,Centro,mejorar,2.20501
Desaprueba,Centro,familia,2.19888
Desaprueba,Centro,iba,2.19888
Desaprueba,Centro Derecha / Derecha,identidad,2.19868
Desaprueba,Centro Derecha / Derecha,dando,2.19616
Desaprueba,Centro,intereses,2.1868
Desaprueba,Centro Derecha / Derecha,99,2.18576
Desaprueba,Centro Izquierda / Izquierda,conduccion,2.18173
Desaprueba,Centro Izquierda / Izquierda,beca,2.17737
Desaprueba,Ninguno / Independiente,yendo,2.17056
Desaprueba,Centro Izquierda / Izquierda,desorden,2.16445
Desaprueba,Centro Derecha / Derecha,medidas,2.16433
Desaprueba,Centro Izquierda / Izquierda,universidad,2.15372
Desaprueba,Centro Izquierda / Izquierda,vote,2.14895
Desaprueba,Centro Derecha / Derecha,afp,2.14326
Desaprueba,Centro Izquierda / Izquierda,propuestas,2.14226
Desaprueba,Centro Izquierda / Izquierda,parecen,2.12874
Desaprueba,Centro Izquierda / Izquierda,mil,2.12261
Desaprueba,Centro Izquierda / Izquierda,sebastian,2.1222
Desaprueba,Centro Izquierda / Izquierda,payaso,2.12092
Desaprueba,Centro Izquierda / Izquierda,izquierda,2.11686
Desaprueba,Centro Izquierda / Izquierda,billete,2.11546
Desaprueba,Centro,escuchando,2.09811
Desaprueba,Centro Izquierda / Izquierda,paso,2.09727
Desaprueba,Centro Derecha / Derecha,siento,2.08887
Desaprueba,Centro,modelo,2.07208
Desaprueba,Centro Izquierda / Izquierda,lanzar,2.06571
Desaprueba,Centro Derecha / Derecha,proyecto,2.05194
Desaprueba,Centro,claras,2.05032
Desaprueba,Centro Izquierda / Izquierda,caballero,2.0497
Desaprueba,Centro Izquierda / Izquierda,razon,2.04245
Desaprueba,Centro Derecha / Derecha,empresario,2.03412
Desaprueba,Centro Izquierda / Izquierda,chilenos,2.03268
Desaprueba,Ninguno / Independiente,defiende,2.01822
Desaprueba,Ninguno / Independiente,derechas,2.01822
Desaprueba,Ninguno / Independiente,detenido,2.01822
Desaprueba,Ninguno / Independiente,detienen,2.01822
Desaprueba,Ninguno / Independiente,hospital,2.01822
Desaprueba,Ninguno / Independiente,quedan,2.01822
Desaprueba,Ninguno / Independiente,quitas,2.01822
Desaprueba,Ninguno / Independiente,salen,2.01822
Desaprueba,Ninguno / Independiente,sueltos,2.01822
Desaprueba,Centro Derecha / Derecha,allende,2.01372
Desaprueba,Centro Derecha / Derecha,capitalista,2.01372
Desaprueba,Centro Izquierda / Izquierda,elegidos,2.01303
Desaprueba,Centro Izquierda / Izquierda,encuentran,2.012
Desaprueba,Centro Derecha / Derecha,pobre,2.00645
Desaprueba,Centro,principales,2.00581
Desaprueba,Centro Izquierda / Izquierda,cumpla,2.00362
Desaprueba,Centro Izquierda / Izquierda,està,1.99748
Desaprueba,Centro,meses,1.99612
Desaprueba,Centro Izquierda / Izquierda,continuacion,1.9951
Desaprueba,Centro Izquierda / Izquierda,eeuu,1.988
Desaprueba,Centro Izquierda / Izquierda,latinoamerica,1.988
Desaprueba,Centro Derecha / Derecha,re,1.98612
Desaprueba,Centro Derecha / Derecha,preocupa,1.97715
Desaprueba,Centro Izquierda / Izquierda,quedamos,1.97638
Desaprueba,Centro Izquierda / Izquierda,liviano,1.97346
Desaprueba,Centro,sociales,1.97031
Desaprueba,Centro Izquierda / Izquierda,cuesta,1.96605
Desaprueba,Centro Izquierda / Izquierda,desapruebo,1.95997
Desaprueba,Centro Izquierda / Izquierda,vista,1.95942
Desaprueba,Centro,ves,1.95586
Desaprueba,Centro Izquierda / Izquierda,avanzado,1.95576
Desaprueba,Centro Izquierda / Izquierda,pensamiento,1.95032
Desaprueba,Centro Izquierda / Izquierda,caos,1.94985
Desaprueba,Centro Derecha / Derecha,mala,1.94056
Desaprueba,Centro Izquierda / Izquierda,miente,1.93595
Desaprueba,Centro Izquierda / Izquierda,termino,1.93595
Desaprueba,Ninguno / Independiente,10,1.92835
Desaprueba,Ninguno / Independiente,botaron,1.92835
Desaprueba,Ninguno / Independiente,homosexuales,1.92835
Desaprueba,Ninguno / Independiente,pense,1.92835
Desaprueba,Ninguno / Independiente,tenia,1.92835
Desaprueba,Centro,fondo,1.92373
Desaprueba,Centro Izquierda / Izquierda,supuestamente,1.92352
Desaprueba,Centro Derecha / Derecha,oposicion,1.92047
Desaprueba,Centro Izquierda / Izquierda,preocupan,1.90995
Desaprueba,Centro Izquierda / Izquierda,confiable,1.90642
Desaprueba,Centro Izquierda / Izquierda,area,1.90211
Desaprueba,Centro Izquierda / Izquierda,piensan,1.89584
Desaprueba,Centro Izquierda / Izquierda,sustancia,1.89373
Desaprueba,Centro Izquierda / Izquierda,libertad,1.89307
Desaprueba,Centro Izquierda / Izquierda,moral,1.89198
Desaprueba,Centro Izquierda / Izquierda,entiendo,1.89013
Desaprueba,Centro Izquierda / Izquierda,plan,1.88824
Desaprueba,Centro Izquierda / Izquierda,iban,1.88625
Desaprueba,Centro Izquierda / Izquierda,errores,1.88463
Desaprueba,Centro,ministro,1.88116
Desaprueba,Ninguno / Independiente,adultas,1.87838
Desaprueba,Ninguno / Independiente,arriendo,1.87838
Desaprueba,Ninguno / Independiente,disminuidos,1.87838
Desaprueba,Ninguno / Independiente,eligir,1.87838
Desaprueba,Ninguno / Independiente,obligan,1.87838
Desaprueba,Ninguno / Independiente,plantea,1.87838
Desaprueba,Ninguno / Independiente,preferencia,1.87838
Desaprueba,Ninguno / Independiente,tele,1.87838
Desaprueba,Ninguno / Independiente,tendriamos,1.87838
Desaprueba,Centro Izquierda / Izquierda,implementar,1.87652
Desaprueba,Centro Izquierda / Izquierda,ojala,1.87652
Desaprueba,Centro Izquierda / Izquierda,conflictos,1.87555
Desaprueba,Centro Izquierda / Izquierda,mira,1.87406
Desaprueba,Centro Izquierda / Izquierda,subir,1.87141
Desaprueba,Ninguno / Independiente,puras,1.86956
Desaprueba,Centro Derecha / Derecha,clase,1.86541
Desaprueba,Centro Derecha / Derecha,media,1.86541
Desaprueba,Centro Izquierda / Izquierda,tasa,1.86382
Desaprueba,Centro Izquierda / Izquierda,minorias,1.8602
Desaprueba,Centro Izquierda / Izquierda,puesto,1.85708
Desaprueba,Centro Izquierda / Izquierda,tratado,1.85398
Desaprueba,Centro Izquierda / Izquierda,expectativas,1.85239
Desaprueba,Centro Derecha / Derecha,ve,1.83946
Desaprueba,Centro Derecha / Derecha,està,1.83462
Desaprueba,Centro Izquierda / Izquierda,indigena,1.83337
Desaprueba,Centro Derecha / Derecha,alto,1.83321
Desaprueba,Centro Derecha / Derecha,nivel,1.83321
Desaprueba,Centro,laboral,1.833
Desaprueba,Centro Izquierda / Izquierda,implementando,1.83286
Desaprueba,Centro Izquierda / Izquierda,medios,1.83144
Desaprueba,Centro Izquierda / Izquierda,mujer,1.83144
Desaprueba,Centro Derecha / Derecha,soluciones,1.82433
Desaprueba,Centro Izquierda / Izquierda,digamos,1.82401
Desaprueba,Centro Izquierda / Izquierda,qe,1.8216
Desaprueba,Centro Izquierda / Izquierda,norte,1.81982
Desaprueba,Centro Izquierda / Izquierda,respeto,1.81947
Desaprueba,Ninguno / Independiente,acuerda,1.81711
Desaprueba,Ninguno / Independiente,discriminacion,1.81711
Desaprueba,Ninguno / Independiente,funcionar,1.81711
Desaprueba,Ninguno / Independiente,legales,1.81711
Desaprueba,Ninguno / Independiente,llevando,1.81711
Desaprueba,Ninguno / Independiente,palabra,1.81711
Desaprueba,Ninguno / Independiente,respetado,1.81711
Desaprueba,Ninguno / Independiente,cumplen,1.81639
Desaprueba,Ninguno / Independiente,debiera,1.81639
Desaprueba,Ninguno / Independiente,ganar,1.81639
Desaprueba,Ninguno / Independiente,labor,1.81639
Desaprueba,Ninguno / Independiente,lecturas,1.81639
Desaprueba,Ninguno / Independiente,segundas,1.81639
Desaprueba,Ninguno / Independiente,totalidad,1.81639
Desaprueba,Centro Izquierda / Izquierda,lentitud,1.81615
Desaprueba,Centro Izquierda / Izquierda,candidato,1.81542
Desaprueba,Centro Izquierda / Izquierda,sacar,1.81419
Desaprueba,Centro Izquierda / Izquierda,modelo,1.81219
Desaprueba,Ninguno / Independiente,demoraron,1.80745
Desaprueba,Ninguno / Independiente,siglo,1.80745
Desaprueba,Centro Derecha / Derecha,generado,1.79446
Desaprueba,Centro Izquierda / Izquierda,fecha,1.79026
Desaprueba,Centro Izquierda / Izquierda,mejoras,1.78965
Desaprueba,Centro Izquierda / Izquierda,familia,1.78817
Desaprueba,Centro,parecen,1.78749
Desaprueba,Centro Izquierda / Izquierda,hiba,1.78616
Desaprueba,Centro Izquierda / Izquierda,abordado,1.78377
Desaprueba,Centro,jubilacion,1.77897
Desaprueba,Centro Izquierda / Izquierda,ámbito,1.77515
Desaprueba,Ninguno / Independiente,agrada,1.77372
Desaprueba,Ninguno / Independiente,burla,1.77372
Desaprueba,Ninguno / Independiente,chica,1.77372
Desaprueba,Ninguno / Independiente,corbata,1.77372
Desaprueba,Ninguno / Independiente,cuello,1.77372
Desaprueba,Ninguno / Independiente,empezando,1.77372
Desaprueba,Ninguno / Independiente,facebook,1.77372
Desaprueba,Ninguno / Independiente,hablaba,1.77372
Desaprueba,Ninguno / Independiente,imagen,1.77372
Desaprueba,Ninguno / Independiente,podria,1.77372
Desaprueba,Ninguno / Independiente,recien,1.77372
Desaprueba,Ninguno / Independiente,reportaje,1.77372
Desaprueba,Ninguno / Independiente,vi,1.77372
Desaprueba,Centro Izquierda / Izquierda,familiar,1.77082
Desaprueba,Centro Izquierda / Izquierda,11,1.76826
Desaprueba,Centro Izquierda / Izquierda,alguien,1.76826
Desaprueba,Centro Izquierda / Izquierda,septiembre,1.76826
Desaprueba,Centro Izquierda / Izquierda,unidad,1.76826
Desaprueba,Centro Izquierda / Izquierda,mirada,1.76813
Desaprueba,Centro Izquierda / Izquierda,dejado,1.76724
Desaprueba,Centro Derecha / Derecha,cumplio,1.76546
Desaprueba,Ninguno / Independiente,120,1.76442
Desaprueba,Ninguno / Independiente,generales,1.76442
Desaprueba,Ninguno / Independiente,hobrero,1.76442
Desaprueba,Ninguno / Independiente,millones,1.76442
Desaprueba,Centro Izquierda / Izquierda,ideales,1.76134
Desaprueba,Centro Derecha / Derecha,palabras,1.75807
Desaprueba,Centro,desarrollo,1.75792
Desaprueba,Centro Izquierda / Izquierda,distinto,1.75644
Desaprueba,Centro Izquierda / Izquierda,matrimonio,1.75415
Desaprueba,Centro Izquierda / Izquierda,deuda,1.75238
Desaprueba,Centro Izquierda / Izquierda,palabra,1.75203
Desaprueba,Centro Izquierda / Izquierda,periodo,1.75021
Desaprueba,Centro Izquierda / Izquierda,realizando,1.75001
Desaprueba,Centro Izquierda / Izquierda,ideología,1.74795
Desaprueba,Ninguno / Independiente,abansando,1.7466
Desaprueba,Ninguno / Independiente,medicos,1.7466
Desaprueba,Centro Izquierda / Izquierda,completamente,1.74442
Desaprueba,Ninguno / Independiente,interesa,1.74366
Desaprueba,Centro Izquierda / Izquierda,básicamente,1.7421
Desaprueba,Centro Derecha / Derecha,propuso,1.74043
Desaprueba,Centro Izquierda / Izquierda,practicamente,1.74012
Desaprueba,Ninguno / Independiente,banco,1.73748
Desaprueba,Ninguno / Independiente,niun,1.73748
Desaprueba,Ninguno / Independiente,rapido,1.73748
Desaprueba,Ninguno / Independiente,robo,1.73748
Desaprueba,Ninguno / Independiente,subiendo,1.73748
Desaprueba,Ninguno / Independiente,terminar,1.73748
Desaprueba,Ninguno / Independiente,yoescuchado,1.73748
Desaprueba,Centro Izquierda / Izquierda,anteriores,1.73712
Desaprueba,Centro Izquierda / Izquierda,venta,1.7324
Desaprueba,Centro Izquierda / Izquierda,asegurar,1.7324
Desaprueba,Centro Izquierda / Izquierda,control,1.7324
Desaprueba,Centro Izquierda / Izquierda,desatino,1.7324
Desaprueba,Centro Derecha / Derecha,armadas,1.73002
Desaprueba,Centro Derecha / Derecha,fuerzas,1.73002
Desaprueba,Centro Derecha / Derecha,malas,1.72774
Desaprueba,Centro,corresponde,1.72542
Desaprueba,Centro,expectativas,1.72542
Desaprueba,Centro,vivo,1.72542
Desaprueba,Centro Izquierda / Izquierda,sinverguenza,1.71941
Desaprueba,Centro,pertenezcvo,1.71727
Desaprueba,Centro,presentando,1.71727
Desaprueba,Centro,representa,1.71727
Desaprueba,Centro,socil,1.71727
Desaprueba,Centro Izquierda / Izquierda,favorable,1.71318
Desaprueba,Centro Izquierda / Izquierda,idea,1.7111
Desaprueba,Centro Izquierda / Izquierda,publica,1.70798
Desaprueba,Centro Izquierda / Izquierda,medias,1.70596
Desaprueba,Centro Izquierda / Izquierda,personales,1.704
Desaprueba,Centro Izquierda / Izquierda,vas,1.70216
Desaprueba,Centro Derecha / Derecha,meses,1.70121
Desaprueba,Centro Izquierda / Izquierda,adecuada,1.69621
Desaprueba,Centro Derecha / Derecha,apoyar,1.69545
Desaprueba,Centro Izquierda / Izquierda,rodea,1.69447
Desaprueba,Centro Izquierda / Izquierda,impunidad,1.69293
Desaprueba,Centro Izquierda / Izquierda,instituciones,1.69275
Desaprueba,Centro Izquierda / Izquierda,tiempos,1.69221
Desaprueba,Centro Izquierda / Izquierda,poblacion,1.69167
Desaprueba,Centro Izquierda / Izquierda,socioeconomico,1.6898
Desaprueba,Centro Izquierda / Izquierda,tien,1.68776
Desaprueba,Centro Izquierda / Izquierda,aguas,1.68352
Desaprueba,Centro Izquierda / Izquierda,notado,1.6827
Desaprueba,Centro Izquierda / Izquierda,confianza,1.68032
Desaprueba,Centro Izquierda / Izquierda,adecuado,1.67876
Desaprueba,Centro Derecha / Derecha,opinion,1.67706
Desaprueba,Ninguno / Independiente,nomas,1.67602
Desaprueba,Centro Derecha / Derecha,actua,1.67585
Desaprueba,Centro Izquierda / Izquierda,ayudan,1.67536
Desaprueba,Centro Derecha / Derecha,area,1.67394
Desaprueba,Centro Izquierda / Izquierda,cantidad,1.67343
Desaprueba,Centro Derecha / Derecha,plata,1.67224
Desaprueba,Centro Derecha / Derecha,contrario,1.67162
Desaprueba,Ninguno / Independiente,desmpleo,1.67143
Desaprueba,Ninguno / Independiente,solucionada,1.67143
Desaprueba,Centro Izquierda / Izquierda,aire,1.66924
Desaprueba,Centro Izquierda / Izquierda,población,1.66924
Desaprueba,Centro Izquierda / Izquierda,serio,1.66612
Desaprueba,Centro Izquierda / Izquierda,mantenido,1.66135
Desaprueba,Centro Derecha / Derecha,cumpliendo,1.66008
Desaprueba,Centro Derecha / Derecha,estudios,1.65974
Desaprueba,Centro Derecha / Derecha,ido,1.65799
Desaprueba,Centro Derecha / Derecha,joven,1.65799
Desaprueba,Ninguno / Independiente,escucha,1.65722
Desaprueba,Ninguno / Independiente,política,1.65722
Desaprueba,Centro Izquierda / Izquierda,desconfianza,1.65296
Desaprueba,Centro Izquierda / Izquierda,neoliberal,1.65152
Desaprueba,Ninguno / Independiente,programas,1.64937
Desaprueba,Centro Izquierda / Izquierda,distinta,1.64932
Desaprueba,Centro Derecha / Derecha,dictadura,1.6472
Desaprueba,Centro Izquierda / Izquierda,zona,1.64718
Desaprueba,Centro Derecha / Derecha,aumentado,1.6469
Desaprueba,Centro Izquierda / Izquierda,litio,1.64628
Desaprueba,Centro,sentido,1.63944
Desaprueba,Centro Izquierda / Izquierda,vivienda,1.6391
Desaprueba,Ninguno / Independiente,done,1.63774
Desaprueba,Ninguno / Independiente,enrejado,1.63774
Desaprueba,Ninguno / Independiente,ponerlos,1.63774
Desaprueba,Centro Izquierda / Izquierda,imagen,1.63546
Desaprueba,Centro Izquierda / Izquierda,generalmente,1.63448
Desaprueba,Centro Derecha / Derecha,terminar,1.63408
Desaprueba,Centro Izquierda / Izquierda,diputados,1.63311
Desaprueba,Centro Izquierda / Izquierda,senadores,1.63311
Desaprueba,Centro Izquierda / Izquierda,precios,1.633
Desaprueba,Centro Izquierda / Izquierda,referente,1.63202
Desaprueba,Centro Izquierda / Izquierda,improvisacion,1.62824
Desaprueba,Centro Izquierda / Izquierda,nombrar,1.62824
Desaprueba,Centro Izquierda / Izquierda,avances,1.62725
Desaprueba,Centro Derecha / Derecha,pasa,1.6268
Desaprueba,Centro Izquierda / Izquierda,justicia,1.62607
Desaprueba,Centro Izquierda / Izquierda,llegan,1.62512
Desaprueba,Centro Izquierda / Izquierda,llego,1.61993
Desaprueba,Centro Izquierda / Izquierda,madre,1.61993
Desaprueba,Centro Izquierda / Izquierda,pone,1.61904
Desaprueba,Centro Izquierda / Izquierda,dirige,1.61574
Desaprueba,Centro Izquierda / Izquierda,demora,1.61445
Desaprueba,Centro Izquierda / Izquierda,suelo,1.61427
