aprobacion_presidencial,tendencia,word,n
Aprueba,Centro Derecha / Derecha,grupos,0.7029
Aprueba,Centro Derecha / Derecha,hartas,0.7029
Aprueba,Centro Derecha / Derecha,heber,0.7029
Aprueba,Centro Derecha / Derecha,imposible,0.7029
Aprueba,Centro Derecha / Derecha,incorporado,0.7029
Aprueba,Centro Derecha / Derecha,llamarlo,0.7029
Aprueba,Centro Derecha / Derecha,manejando,0.7029
Aprueba,Centro Derecha / Derecha,mejoramiente,0.7029
Aprueba,Centro Derecha / Derecha,numeros,0.7029
Aprueba,Centro Derecha / Derecha,oferta,0.7029
Aprueba,Centro Derecha / Derecha,par,0.7029
Aprueba,Centro Derecha / Derecha,permitiria,0.7029
Aprueba,Centro Derecha / Derecha,pobreza,0.7029
Aprueba,Centro Derecha / Derecha,preocupaciòn,0.7029
Aprueba,Centro Derecha / Derecha,proyecciones,0.7029
Aprueba,Centro Derecha / Derecha,raro,0.7029
Aprueba,Centro Derecha / Derecha,redadas,0.7029
Aprueba,Centro Derecha / Derecha,relagan,0.7029
Aprueba,Centro Derecha / Derecha,reseciòn,0.7029
Aprueba,Centro Derecha / Derecha,superarà,0.7029
Aprueba,Centro Derecha / Derecha,suponemos,0.7029
Aprueba,Centro Derecha / Derecha,tierra,0.7029
Aprueba,Centro Derecha / Derecha,tirarlo,0.7029
Aprueba,Centro Derecha / Derecha,traido,0.7029
Aprueba,Centro Derecha / Derecha,trasparencia,0.7029
Aprueba,Centro Derecha / Derecha,hecha,0.7026
Aprueba,Centro Derecha / Derecha,palabra,0.7026
Aprueba,Centro Derecha / Derecha,do,0.70028
Aprueba,Centro Derecha / Derecha,manejan,0.70028
Aprueba,Centro Derecha / Derecha,mantiene,0.70028
Aprueba,Centro Derecha / Derecha,pareccido,0.70028
Aprueba,Centro Derecha / Derecha,pediria,0.70028
Aprueba,Centro Derecha / Derecha,ponga,0.70028
Aprueba,Centro Derecha / Derecha,robo,0.70028
Aprueba,Centro Derecha / Derecha,solvencia,0.70028
Aprueba,Centro Derecha / Derecha,subida,0.70028
Aprueba,Centro,apoyando,0.70006
Aprueba,Centro,dura,0.70006
Aprueba,Centro,mano,0.70006
Aprueba,Centro,pobres,0.70006
Aprueba,Centro Derecha / Derecha,peruanos,0.69926
Aprueba,Centro Derecha / Derecha,sacando,0.69926
Aprueba,Centro Izquierda / Izquierda,ordenamiento,0.69899
Aprueba,Centro Derecha / Derecha,economista,0.69756
Aprueba,Centro Derecha / Derecha,énfasis,0.69756
Aprueba,Centro Derecha / Derecha,necesitaba,0.69756
Aprueba,Centro Derecha / Derecha,cerradas,0.69722
Aprueba,Centro Derecha / Derecha,dependamos,0.69722
Aprueba,Centro Derecha / Derecha,estado.que,0.69722
Aprueba,Centro Derecha / Derecha,eticos,0.69722
Aprueba,Centro Derecha / Derecha,nacionalista,0.69722
Aprueba,Centro Derecha / Derecha,requisitos,0.69722
Aprueba,Centro Derecha / Derecha,surga,0.69722
Aprueba,Centro Derecha / Derecha,academica,0.69435
Aprueba,Centro Derecha / Derecha,aceptable,0.69435
Aprueba,Centro Derecha / Derecha,alcance,0.69435
Aprueba,Centro Derecha / Derecha,aporte,0.69435
Aprueba,Centro Derecha / Derecha,apoyado,0.69435
Aprueba,Centro Derecha / Derecha,comercial,0.69435
Aprueba,Centro Derecha / Derecha,compañeros,0.69435
Aprueba,Centro Derecha / Derecha,conocecimiento,0.69435
Aprueba,Centro Derecha / Derecha,dandole,0.69435
Aprueba,Centro Derecha / Derecha,excperiensia,0.69435
Aprueba,Centro Derecha / Derecha,genere,0.69435
Aprueba,Centro Derecha / Derecha,gerente,0.69435
Aprueba,Centro Derecha / Derecha,humanitario,0.69435
Aprueba,Centro Derecha / Derecha,ideal,0.69435
Aprueba,Centro Derecha / Derecha,mejorr,0.69435
Aprueba,Centro Derecha / Derecha,neutro,0.69435
Aprueba,Centro Derecha / Derecha,preparaciòn,0.69435
Aprueba,Centro Derecha / Derecha,prioridad,0.69435
Aprueba,Centro Derecha / Derecha,regulacion,0.69435
Aprueba,Centro Derecha / Derecha,señor,0.69435
Aprueba,Centro Derecha / Derecha,vela,0.69435
Aprueba,Centro Derecha / Derecha,venezuela,0.69435
Aprueba,Centro Derecha / Derecha,vienen,0.69435
Aprueba,Centro Izquierda / Izquierda,generarado,0.6927
Aprueba,Centro Izquierda / Izquierda,positivo,0.6927
Aprueba,Centro Derecha / Derecha,enfasis,0.6887
Aprueba,Centro Derecha / Derecha,profesionalismo,0.6887
Aprueba,Centro Derecha / Derecha,commemoracion,0.68869
Aprueba,Centro Derecha / Derecha,gobernabilidad,0.68869
Aprueba,Centro Derecha / Derecha,homosexuales,0.68869
Aprueba,Centro Derecha / Derecha,pluralidad,0.68869
Aprueba,Centro Derecha / Derecha,conflicto,0.68722
Aprueba,Centro Derecha / Derecha,intelectual,0.68722
Aprueba,Centro Derecha / Derecha,tecnologico,0.68722
Aprueba,Centro Derecha / Derecha,arregla,0.68566
Aprueba,Centro Derecha / Derecha,autorizacion,0.68566
Aprueba,Centro Derecha / Derecha,capacidades,0.68566
Aprueba,Centro Derecha / Derecha,conducion,0.68566
Aprueba,Centro Derecha / Derecha,entiendo,0.68566
Aprueba,Centro Derecha / Derecha,escolaridad,0.68566
Aprueba,Centro Derecha / Derecha,negocio,0.68566
Aprueba,Centro Derecha / Derecha,uniformada,0.68566
Aprueba,Centro,abordado,0.68498
Aprueba,Centro,directa,0.68498
Aprueba,Centro,presente,0.68498
Aprueba,Centro Derecha / Derecha,apoyan,0.68256
Aprueba,Centro Derecha / Derecha,gustar,0.68256
Aprueba,Centro Derecha / Derecha,normalmente,0.68256
Aprueba,Centro Derecha / Derecha,practicamente,0.68256
Aprueba,Centro Derecha / Derecha,rasonables,0.68256
Aprueba,Centro Izquierda / Izquierda,bastantes,0.68199
Aprueba,Centro Izquierda / Izquierda,inconclusas,0.68199
Aprueba,Centro Derecha / Derecha,abordado,0.6816
Aprueba,Centro Derecha / Derecha,agricola,0.6816
Aprueba,Centro Derecha / Derecha,aportes,0.6816
Aprueba,Centro Derecha / Derecha,enpesado,0.6816
Aprueba,Centro Derecha / Derecha,estudiando,0.6816
Aprueba,Centro Derecha / Derecha,gana,0.6816
Aprueba,Centro Derecha / Derecha,ganamos,0.6816
Aprueba,Centro Derecha / Derecha,ganando,0.6816
Aprueba,Centro Derecha / Derecha,local,0.6816
Aprueba,Centro Derecha / Derecha,mediano,0.6816
Aprueba,Centro Derecha / Derecha,nececidades,0.6816
Aprueba,Centro Derecha / Derecha,pendientes,0.6816
Aprueba,Centro Derecha / Derecha,porcentaje,0.6816
Aprueba,Centro Derecha / Derecha,quinientos,0.6816
Aprueba,Centro Derecha / Derecha,subirlo,0.6816
Aprueba,Centro Derecha / Derecha,tenemeos,0.6816
Aprueba,Centro Derecha / Derecha,vacio,0.6816
Aprueba,Centro Derecha / Derecha,apruba,0.6745
Aprueba,Centro Derecha / Derecha,acertuvi,0.67357
Aprueba,Centro Derecha / Derecha,gabinete,0.67357
Aprueba,Centro Derecha / Derecha,leda,0.67357
Aprueba,Centro Derecha / Derecha,manjea,0.67357
Aprueba,Centro Derecha / Derecha,presentan,0.67357
Aprueba,Centro Derecha / Derecha,puesta,0.67357
Aprueba,Centro Derecha / Derecha,reduccion,0.67357
Aprueba,Centro Derecha / Derecha,resivido,0.67357
Aprueba,Centro Derecha / Derecha,respetan,0.67357
Aprueba,Centro Derecha / Derecha,venezolanos,0.67357
Aprueba,Centro Derecha / Derecha,venifibios,0.67357
Aprueba,Centro Izquierda / Izquierda,comuna,0.67101
Aprueba,Centro Izquierda / Izquierda,profesores,0.67101
Aprueba,Centro Izquierda / Izquierda,situacion,0.67101
Aprueba,Centro Derecha / Derecha,agradable,0.6674
Aprueba,Centro Derecha / Derecha,boicotiando,0.6674
Aprueba,Centro Derecha / Derecha,coherente,0.6674
Aprueba,Centro Derecha / Derecha,conducciòn,0.6674
Aprueba,Centro Derecha / Derecha,congreso,0.6674
Aprueba,Centro Derecha / Derecha,desarrolo,0.6674
Aprueba,Centro Derecha / Derecha,ecaminado,0.6674
Aprueba,Centro Derecha / Derecha,educcacional3,0.6674
Aprueba,Centro Derecha / Derecha,ejecutar,0.6674
Aprueba,Centro Derecha / Derecha,feling,0.6674
Aprueba,Centro Derecha / Derecha,momneto,0.6674
Aprueba,Centro Derecha / Derecha,opinar,0.6674
Aprueba,Centro Derecha / Derecha,peso,0.6674
Aprueba,Centro Derecha / Derecha,tiodo,0.6674
Aprueba,Centro Derecha / Derecha,formalidad,0.66342
Aprueba,Centro Derecha / Derecha,meva,0.66342
Aprueba,Centro Derecha / Derecha,regalar,0.66342
Aprueba,Centro Derecha / Derecha,sigar,0.66342
Aprueba,Centro Derecha / Derecha,matrimonio,0.65988
Aprueba,Centro Derecha / Derecha,sexo,0.65988
Aprueba,Centro Izquierda / Izquierda,desacuerdo,0.65923
Aprueba,Centro Izquierda / Izquierda,motivo,0.65923
Aprueba,Centro Izquierda / Izquierda,ningùn,0.65923
Aprueba,Centro Derecha / Derecha,amyor,0.65588
Aprueba,Centro Derecha / Derecha,exteriores,0.65588
Aprueba,Centro Derecha / Derecha,inclino,0.65588
Aprueba,Centro Derecha / Derecha,anticomunista,0.65447
Aprueba,Centro Derecha / Derecha,arto,0.65447
Aprueba,Centro Derecha / Derecha,bonanza,0.65447
Aprueba,Centro Derecha / Derecha,demonio,0.65447
Aprueba,Centro Derecha / Derecha,ende,0.65447
Aprueba,Centro Derecha / Derecha,escojerv,0.65447
Aprueba,Centro Derecha / Derecha,europa,0.65447
Aprueba,Centro Derecha / Derecha,financiamiento,0.65447
Aprueba,Centro Derecha / Derecha,financiero,0.65447
Aprueba,Centro Derecha / Derecha,hayo,0.65447
Aprueba,Centro Derecha / Derecha,internacionales,0.65447
Aprueba,Centro Derecha / Derecha,mantenerse,0.65447
Aprueba,Centro Derecha / Derecha,michel,0.65447
Aprueba,Centro Derecha / Derecha,pensando,0.65447
Aprueba,Centro Derecha / Derecha,poiticas,0.65447
Aprueba,Centro Derecha / Derecha,pq,0.65447
Aprueba,Centro Derecha / Derecha,setado,0.65447
Aprueba,Centro Derecha / Derecha,transparencia,0.65447
Aprueba,Centro Izquierda / Izquierda,genero,0.64561
Aprueba,Centro Izquierda / Izquierda,intenidad,0.64561
Aprueba,Centro,labores,0.64546
Aprueba,Centro,opciones,0.64546
Aprueba,Centro Derecha / Derecha,monetaria,0.64181
Aprueba,Centro Derecha / Derecha,save,0.64181
Aprueba,Centro Derecha / Derecha,pararla,0.64079
Aprueba,Centro Derecha / Derecha,compatriotas,0.63942
Aprueba,Centro Derecha / Derecha,disminuyendo,0.63942
Aprueba,Centro Derecha / Derecha,haciendole,0.63942
Aprueba,Centro Derecha / Derecha,vayan,0.63942
Aprueba,Centro Derecha / Derecha,colocado,0.63574
Aprueba,Centro Derecha / Derecha,crebilidad,0.63574
Aprueba,Centro Derecha / Derecha,mejoeas,0.63574
Aprueba,Centro Derecha / Derecha,sustentar,0.63574
Aprueba,Centro Derecha / Derecha,informandose,0.63455
Aprueba,Centro,empleo,0.63303
Aprueba,Centro,ministerios,0.63303
Aprueba,Centro Izquierda / Izquierda,controles,0.6319
Aprueba,Centro Izquierda / Izquierda,maneja,0.6319
Aprueba,Centro Izquierda / Izquierda,tantos,0.6319
Aprueba,Centro Derecha / Derecha,acontecer,0.62605
Aprueba,Centro Derecha / Derecha,actividades,0.62605
Aprueba,Centro Derecha / Derecha,amnistia,0.62605
Aprueba,Centro Derecha / Derecha,aprovacion,0.62605
Aprueba,Centro Derecha / Derecha,concuerdo,0.62605
Aprueba,Centro Derecha / Derecha,cuerdo,0.62605
Aprueba,Centro Derecha / Derecha,desmedida,0.62605
Aprueba,Centro Derecha / Derecha,dialoga,0.62605
Aprueba,Centro Derecha / Derecha,diario,0.62605
Aprueba,Centro Derecha / Derecha,encanta,0.62605
Aprueba,Centro Derecha / Derecha,entro,0.62605
Aprueba,Centro Derecha / Derecha,escapando,0.62605
Aprueba,Centro Derecha / Derecha,factores,0.62605
Aprueba,Centro Derecha / Derecha,favorecer,0.62605
Aprueba,Centro Derecha / Derecha,femicidios,0.62605
Aprueba,Centro Derecha / Derecha,hambitos,0.62605
Aprueba,Centro Derecha / Derecha,insrtitutos,0.62605
Aprueba,Centro Derecha / Derecha,inversionista,0.62605
Aprueba,Centro Derecha / Derecha,inviewrte,0.62605
Aprueba,Centro Derecha / Derecha,lider,0.62605
Aprueba,Centro Derecha / Derecha,manos,0.62605
Aprueba,Centro Derecha / Derecha,mayoria,0.62605
Aprueba,Centro Derecha / Derecha,mejoreado,0.62605
Aprueba,Centro Derecha / Derecha,necesidades,0.62605
Aprueba,Centro Derecha / Derecha,percepción,0.62605
Aprueba,Centro Derecha / Derecha,progreso,0.62605
Aprueba,Centro Derecha / Derecha,resiente,0.62605
Aprueba,Centro Derecha / Derecha,resuelve,0.62605
Aprueba,Centro Derecha / Derecha,rtambien,0.62605
Aprueba,Centro Derecha / Derecha,sabiduria,0.62605
Aprueba,Centro Derecha / Derecha,solida,0.62605
Aprueba,Centro Derecha / Derecha,tapando,0.62605
Aprueba,Centro Derecha / Derecha,transpartencia,0.62605
Aprueba,Centro Derecha / Derecha,ciudad,0.6257
Aprueba,Centro Derecha / Derecha,deacuerdo,0.61246
Aprueba,Centro Derecha / Derecha,pensamiento,0.61246
Aprueba,Centro Derecha / Derecha,exigir,0.61227
Aprueba,Centro Derecha / Derecha,freno,0.61227
Aprueba,Centro Derecha / Derecha,irregular,0.61227
Aprueba,Centro Derecha / Derecha,paro,0.61227
Aprueba,Centro Derecha / Derecha,alla,0.60811
Aprueba,Centro Derecha / Derecha,andube,0.60811
Aprueba,Centro Derecha / Derecha,compromertido,0.60811
Aprueba,Centro Derecha / Derecha,emn,0.60811
Aprueba,Centro Derecha / Derecha,entender,0.60811
Aprueba,Centro Derecha / Derecha,gotera,0.60811
Aprueba,Centro Derecha / Derecha,hizpo,0.60811
Aprueba,Centro Derecha / Derecha,igua,0.60811
Aprueba,Centro Derecha / Derecha,invercionistas,0.60811
Aprueba,Centro Derecha / Derecha,motivo,0.60811
Aprueba,Centro Derecha / Derecha,nuca,0.60811
Aprueba,Centro Derecha / Derecha,temuco,0.60811
Aprueba,Centro Derecha / Derecha,tube,0.60811
Aprueba,Centro Derecha / Derecha,crear,0.6035
Aprueba,Centro Derecha / Derecha,dirigiendo,0.6035
Aprueba,Centro Derecha / Derecha,fundamental,0.6035
Aprueba,Centro Derecha / Derecha,integral,0.6035
Aprueba,Centro Derecha / Derecha,involucra,0.6035
Aprueba,Centro Derecha / Derecha,mision,0.6035
Aprueba,Centro Derecha / Derecha,pasarle,0.6035
Aprueba,Centro Derecha / Derecha,remplazar,0.6035
Aprueba,Centro Derecha / Derecha,termine,0.6035
Aprueba,Centro Derecha / Derecha,estalidas,0.59792
Aprueba,Centro Izquierda / Izquierda,momentos,0.59741
Aprueba,Centro Derecha / Derecha,impulsando,0.59705
Aprueba,Centro Izquierda / Izquierda,viendo,0.5962
Aprueba,Centro Derecha / Derecha,anual,0.59427
Aprueba,Centro Derecha / Derecha,hacerse,0.59427
Aprueba,Centro Derecha / Derecha,recuperar,0.59427
Aprueba,Centro Derecha / Derecha,sencilla,0.59427
Aprueba,Centro Derecha / Derecha,tien,0.58511
Aprueba,Centro Derecha / Derecha,actividad,0.58506
Aprueba,Centro Derecha / Derecha,distintas,0.58506
Aprueba,Centro Derecha / Derecha,salarial,0.58506
Aprueba,Centro Izquierda / Izquierda,votado,0.58457
Aprueba,Centro Derecha / Derecha,agenda,0.58154
Aprueba,Centro Derecha / Derecha,deber,0.58154
Aprueba,Centro Derecha / Derecha,funcione,0.58154
Aprueba,Centro Derecha / Derecha,habiento,0.58154
Aprueba,Centro Derecha / Derecha,inyenciones,0.58154
Aprueba,Centro Derecha / Derecha,medida,0.58154
Aprueba,Centro Derecha / Derecha,restablecer,0.58154
Aprueba,Centro Derecha / Derecha,valorica,0.58154
Aprueba,Centro Derecha / Derecha,imgarcion,0.56847
Aprueba,Centro Derecha / Derecha,principipalmente,0.56847
Aprueba,Centro Derecha / Derecha,creacion,0.55629
Aprueba,Centro Derecha / Derecha,funcionarios,0.55131
Aprueba,Centro Derecha / Derecha,aprueban,0.5492
Aprueba,Centro Derecha / Derecha,mujer,0.5492
Aprueba,Centro Derecha / Derecha,televisiòn,0.5492
Aprueba,Centro Derecha / Derecha,unànime,0.5492
Aprueba,Centro Izquierda / Izquierda,creacion,0.48225
