zona,tendencia,edad,sexo,aprobacion_presidencial,word,peso
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,benefician,0.5444
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,bienestar,0.86914
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,burocratico,0.57132
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,cabo,1.56055
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,caido,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,calidad,1.7138900000000001
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,cambio,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,canavis,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,casos,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,centro,1.34202
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,cercanas,0.994
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,cerrando,0.96279
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,chile,0.90013
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,chilena,0.8875
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,chiste,0.70432
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,choca,0.8662
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,ciencia,0.57132
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,comparacion,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,comun,0.5444
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,comunicacion,0.81368
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,comunicacional,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,comunicar,0.57132
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,concretado,0.852
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,condiciones,0.81368
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,conflicto,1.76633
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,constanerepresion,1.02031
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,contexto,0.994
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,continente,0.994
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,contrario,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,correctas,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,corrupcion,0.8875
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,corrupción,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,costa,0.8875
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,crece,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,crecido,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,cumplen,0.852
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,cumplido,0.96279
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,cumplió,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,cumplir,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,decia,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,decision,1.8113299999999999
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,dela,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,delincuencia,1.51576
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,demaciada,0.76338
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,demandas,0.57132
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,dependiendo,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,derecha,2.21116
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,desarollo,0.8662
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,desarrollo,3.83732
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,desigualdad,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,dichos,2.4942
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,disminuyendo,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,distribucion,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,diversidad,0.86914
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,echo,0.68895
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,econo0mico,0.95933
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,economia,3.23084
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,educacion,3.79389
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,eeuu,1.988
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,egemonia,0.994
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,elha,0.96279
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,embarrada,0.7125
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,empleo,3.11491
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,empresariado,0.76338
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,empresas,2.21969
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,envuelto,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,errónea,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,escucha,0.57132
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,esperanza,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,estabilidad,0.70199
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,estanmedidad,0.994
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,estudios,0.86914
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,existencia,0.994
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,expextativas,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,falta,2.4965
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,favoritismo,0.76338
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,fecha,0.852
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,focacilizado,0.8662
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,fondo,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,forma,1.41158
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,fosis,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,gabinet,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,ganacias,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,géneros,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,genral,0.8165
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,gestion,9.4456
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,gobierno,5.97252
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,gratuidad,1.68052
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,gratuita,0.86914
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,gusta,1.7579799999999999
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,hcaer,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,historia,0.994
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,iansa,0.8875
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,idonoas,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,ignorancia,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,imagen,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,implementadas,0.86914
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,importancia,0.95933
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,importante,0.95933
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,incapacidad,0.95933
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,incorrectas,0.95933
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,incumplidas,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,indulto,0.68895
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,inmigracion,0.90013
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,interes,0.90013
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,interés,0.8662
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,intereses,1.06245
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,juzgado,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,laborales,0.81368
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,latinoamerica,1.988
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,leyes,3.72135
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,libre,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,linea,0.994
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,llevado,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,llevando,0.8165
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,mala,5.77475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,manejado,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,manejo,4.11188
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,manifestable,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,mano,0.95933
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,màs,0.57132
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,mayoria,0.852
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,medidas,1.8601999999999999
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,mejorar,0.81368
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,mejores,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,mencionados,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,mentiroso,0.852
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,ministro,5.88905
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,narcotrafico,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,necesita,1.7094
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,nombramiento,0.8662
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,omitido,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,opinion,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,oportunidades,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,orientadas,0.86914
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,originario,1.02031
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,ostular,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,parches,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,parecen,0.8662
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,pequeños,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,periodo,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,perjudicado,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,permitido,0.90013
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,persona,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,personas,1.44837
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,pesimas,0.70432
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,pesimo,0.70432
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,peuco,0.68895
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,piñera,0.76338
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,plata,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,politica,8.65528
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,populismo,0.994
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,populista,1.988
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,porcentaje,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,posicion,0.86914
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,preguntan,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,presidente,2.982
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,presos,0.68895
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,prestar,0.95933
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,presupuesto,0.57132
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,privatizar,0.8875
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,proceso,0.57132
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,promesas,4.84384
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,propiedades,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,propuesta,0.82832
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,proque,0.90013
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,prospere,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,protegiendo,0.76024
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,proyecto,2.237
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,publica,0.86914
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,publicas,0.8662
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,pueblo,1.6913200000000002
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,punta,0.68895
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,quitado,0.90013
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,reafirmado,0.994
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,real,0.95933
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,recursos,0.86914
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,reduccion,0.57132
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,refiero,0.86914
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,reformas,2.39215
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,region,1.5112700000000001
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,resaltado,0.994
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,retroceso,0.57132
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,rn,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,rodea,0.89927
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,sale,0.70432
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,salud,1.7094
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,seguridad,0.57132
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,selección,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,siente,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,siento,2.2155899999999997
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,siertas,0.8662
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,sociales,1.84463
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,sociedad,0.95933
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,solucionar,0.852
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,soluciones,0.74405
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,subir,0.81368
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,sueldos,1.48469
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,tendria,0.70199
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,tenia,0.7125
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,tien,0.994
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,tipo,0.70199
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,toma,0.8662
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,tomas,0.95933
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,trato,0.88951
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,tributaria,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,udi,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,ultima,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,utilizan,0.994
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,validacion,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,veo,2.4508900000000002
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,vida,0.84475
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,vino,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,visto,0.84026
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,vivo,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Hombre,Desaprueba,voluntad,0.67101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,99,2.4190300000000002
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,aborto,0.85085
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,ataca,0.90101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,aumetado,0.91765
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,bajado,0.91765
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,balanciando,0.91765
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,cambio,2.58508
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,camnio,0.90101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,campaña,1.0082
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,conversaciòn,1.58305
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,decision,1.58305
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,delincuencia,1.75186
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,desacuerdo,0.65923
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,deuda,0.91765
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,dispuesto,1.58305
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,economia,1.81225
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,educacion,0.90101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,encontre,0.8946
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,encunetro,0.90101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,eol,0.91765
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,estabilidad,0.8946
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,extremista,1.58305
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,falta,0.90101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,freno,0.976
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,generar,1.58305
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,ghrandes,0.90101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,gobierno,0.65923
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,incrementado,0.80798
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,inmigracion,0.976
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,leyes,1.65883
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,malo,0.90101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,mandato,0.976
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,mejorar,0.90101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,motivo,0.65923
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,ningùn,0.65923
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,notado,1.0082
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,post,1.58305
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,presidente,0.8946
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,promesas,1.0082
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,pùblicas,1.58305
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,puesto,0.976
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,qe,0.90101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,qeno,0.90101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,salud,0.90101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,simplemente,0.90101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,sociedad,1.58305
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,transparente,0.976
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,visto,0.91765
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Aprueba,vote,0.8946
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Desaprueba,5.000,0.8946
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Desaprueba,99,0.7954
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Desaprueba,abierto,0.74497
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Desaprueba,abordado,1.08035
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Desaprueba,aborto,0.8917
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Desaprueba,aca,2.37009
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Desaprueba,actualidad,1.01629
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Desaprueba,adecuada,0.90101
Regiones,Centro Izquierda / Izquierda,18-34,Mujer,Desaprueba,adecuado,0.81256
